"regexmatch","regexmatchLen","regexmatchLetterLen","regexmatchPipeLen","regexmatchLetterOverPipe","tfIdfSimilarity","treeSearchRank","nAND","nOR","nANDoverOR","topicID","rankOverTopicID","treeSearchProminence","heuristicAnswerScore","answerCorrectness"
"1","3167.0","91186.0","12348.0","7.38407968256539","0.037406707365846184","1.0","12.0","3.0","3.0","7","0.125","0.75","3897.894","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.03_STW_Benutzerdata
% A: [07]Jeder kann über den Button "Account" im OPAC auf das eigene Bibliothekskonto zugreifen. Dort bekommt man eine Auflistung aller entliehenen und vorgemerkten Bücher; sieht, ob Gebühren angefallen sind und kann Leihfristen verlängern.
"1","771.0","4824.0","682.0","7.062957540263543","0.17142234009732185","2.0","5.0","7.0","0.625","11","0.16666666666666666","0.5","950.8140000000001","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.07_Konto_Ausdrucken
% A: [04]Über den Button "Account" im OPAC hast Du Einsicht in Dein Benutzerkonto.
"1","371.0","3003.0","425.0","7.049295774647887","0.0","3.0","6.0","1.0","3.0","11","0.25","0.25","458.81399999999996","1"
% Q: Ich möchte einen Erwerbungsvorschlag machen!
% A-ID: stella.03_SERVICE.01_SERVICEANGEBOT.03_ERWERBUNG.01_Erwerbungsvorschlag
% A: [03]Wenn Du einen Anschaffungsvorschlag machen möchtest, füll das Formular für einen Neueinkauf aus! Auf <linkToPhrases>http://www.unibz.it/library/services/suggestions/form.html?LanguageID=DE|dieser</linkToPhrases> Seite findest Du es.
"1","1110.0","20242.0","2452.0","8.251936404402771","0.20778620921015917","0.0","9.0","16.0","0.5294117647058824","4","0.0","1.0","1367.7839999999999","1"
% A-ID: stella.03_SERVICE.01_SERVICEANGEBOT.03_ERWERBUNG.08_Neuerwerbungen
% A: [09]Eine Übersicht unserer Neuerwerbungen findet man über den OPAC - einfach auf "Neuerwerbungen" oben in der Menüleiste klicken. Man kann sich übrigens die Neuankäufe nach Fachgebiet und Zweigstelle geordnet anzeigen lassen!
"1","509.0","2126.0","310.0","6.836012861736334","0.058593444056399824","1.0","8.0","7.0","1.0","4","0.2","0.5","628.554","0"
% Q: ich möchte etwas aus der Textbooks collection verlängern
% A-ID: stella.10_AUSLEIHE.06_VERLAENGERUNG.01a_Verlaengerung_KannUser
% A: [02]Die Leihfrist kann online über die Funktion <linkToPhrases>http://www.unibz.it/library/opac_account/index.html?LanguageID=DE|Account</linkToPhrases> im OPAC verlängert werden. Das geht allerdings nur, wenn das Buch noch nicht öfter als zweimal verlängert wurde, wenn es nicht vorgemerkt ist, und wenn die Leihfrist noch nicht überschritten ist.
"1","1811.0","32146.0","4264.0","7.537162954279015","0.0","0.0","24.0","17.0","1.3333333333333333","11","0.0","1.0","2230.0139999999997","0"
% A-ID: stella.10_AUSLEIHE.06_VERLAENGERUNG.10_Verlaengerung_Textbook
% A: [07]Bücher aus der Lehrbuchsammlung können nicht verlängert werden. Du kannst aber Dein Exemplar zurückgeben und ein anderes dafür mitnehmen.
"1","877.0","2176.0","332.0","6.534534534534535","0.06717190926983727","1.0","12.0","6.0","1.7142857142857142","11","0.08333333333333333","0.5","1081.194","1"
% Q: Ich möchte etwas vormerken. Was ist mein Passwort dafür
% A-ID: stella.04_RECHERCHE.01_WIE_FINDE_ICH.10_Etwas
% A: [05]Also bevor ich Dir weiterhelfen kann, musst Du mir eine Frage beantworten. Wonach suchst Du denn genau? Nach einem Buch, einer Zeitschrift, einem Aufsatz oder generell etwas zu einem Thema? Oder?
"1","2021.0","32872.0","4403.0","7.464123524069028","0.08199981798434745","0.0","4.0","5.0","0.6666666666666666","5","0.0","1.0","2488.314","0"
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.19_Buch_Wie_Bestellen
% A: [02]Wenn Du Dir im OPAC ein Medium an einen anderen Bibliotheksstandort schicken lassen willst, oder es gerade entliehen ist, dann klick einfach auf den blauen Pfeil auf dem ORDER steht, gib Deine Library Nummer und Dein Passwort ein und wähle den Abholort. Noch zweimal bestätigen und das war es dann. Wenn das Bestellte da ist, melden wir uns.
"1","4131.0","44825.0","6465.0","6.932415712960099","0.11274018937736616","1.0","21.0","28.0","0.7241379310344828","11","0.08333333333333333","0.6666666666666666","5083.6140000000005","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.01_PASSWORT.01_ANFANGSPASSWORT.02a_Anfangspasswort_WorausBesteht
% A: [07]Das Bibliothekspasswort wird automatisch zugeteilt. Damit man es nicht so leicht vergisst, handelt es sich praktischerweise um das eigene Geburtsdatum und zwar in folgender Form: TTMMJJ (z.B.: 4. Mai 1980 = 040580). Man kann es natürlich auch ändern.
"1","801.0","8209.0","1196.0","6.8579782790309105","0.006787082964649441","2.0","6.0","13.0","0.42857142857142855","11","0.16666666666666666","0.3333333333333333","987.714","1"
% Q: Ich möchte gern den Playboy ausleihen!
% A-ID: stella.07_ZEITSCHRIFTEN.03_ZEITSCHRIFT.00_ZEITSCHRIFT_WIEFINDEICH.12_Playboy
% A: [08]Das ist eine Zeitschrift. Aber keine Fachzeitschrift, das steht fest. Möchtest Du wissen, wie man Zeitschriften im OPAC findet?
"1","45.0","27.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","8","0.0","1.0","57.834","1"
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.01a_Buch_WieAusleihen
% A: [02]Die Ausleihe funktioniert ganz einfach. Du kannst die Medien entweder selbst holen oder unseren Kurierdienst nutzen und die Medien nach Brixen, Bozen, Bruneck oder Schlanders liefern lassen.
"1","4112.0","63739.0","8771.0","7.266187870497036","0.0","1.0","22.0","47.0","0.4583333333333333","11","0.08333333333333333","0.5","5060.244000000001","0"
% Q: Ich möchte gern ein Carrel benutzen!
% A-ID: stella.01_KOMPLEX.02_BEREICHE.01_ARBEITSPLATZ.10_Arbeitskabinen
% A: [05]Wenn Du besonders konzentriert und ungestört arbeiten möchtest, kannst Du Dir ein Carrel mieten. Das kostet zwar ein bisschen, aber im Vergleich zu den Wohnungsmieten ist es sehr günstig. Mehr Infos gibt es auf <linkToPhrases>http://www.unibz.it/library/services/carrels/index.html?LanguageID=DE|dieser</linkToPhrases> Webseite oder am Infodesk.
"1","89.0","358.0","43.0","8.136363636363637","0.02774086844876763","0.0","1.0","0.0","1.0","2","0.0","1.0","111.954","1"
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.01a_Buch_WieAusleihen
% A: [02]Die Ausleihe funktioniert ganz einfach. Du kannst die Medien entweder selbst holen oder unseren Kurierdienst nutzen und die Medien nach Brixen, Bozen, Bruneck oder Schlanders liefern lassen.
"1","4112.0","63739.0","8771.0","7.266187870497036","0.0","1.0","22.0","47.0","0.4583333333333333","11","0.08333333333333333","0.5","5060.244000000001","0"
% Q: Ich möchte gerne meine Bachelorarbeit anderen Studierenden zur Verfügung stellen
% A-ID: stella.03_SERVICE.03_AKTUELLES.04_Jobs
% A: [02]Möchtest Du<option>allgemeine Informationen</option> zu Jobmöglichkeiten oder möchtest Du Infos zu Jobs in der <option>Bibliothek</option>?
"1","2694.0","15502.0","2126.0","7.2881993417959565","0.0","0.0","34.0","45.0","0.7391304347826086","4","0.0","1.0","3316.104","0"
% A-ID: stella.03_SERVICE.05_DISSERTATION.06_Dissertationen_Verzeichnisse
% A: [03]Alle Laureatsarbeiten sind im OPAC nachgewiesen. Suchst Du elektronische oder gedruckte Arbeiten?
"1","953.0","11049.0","1618.0","6.824583075972822","0.0","1.0","6.0","2.0","2.0","4","0.2","0.6666666666666666","1174.674","0"
% A-ID: stella.03_SERVICE.05_DISSERTATION.13_STW_Dissertationen
% A: [05]Möchtest Du nach Diplomarbeiten zu einem bestimmten Thema <option>suchen</option>? Oder möchtest Du Informationen zum <option>Upload</option> der Laureatsarbeit?
"1","534.0","8527.0","1296.0","6.574402467232074","0.0","2.0","3.0","0.0","3.0","4","0.4","0.3333333333333333","659.304","0"
% Q: Ich möchte gerne meine Library Card verlängern! 
% A-ID: stella.10_AUSLEIHE.03_AUSWEIS.35_Ausweis_Verlaengerung
% A: [07]Zur Verlängerung Deiner Library Card musst Du in der Bibliothek vorbeikommen. Am Infoschalter werden dann nur Deine Library Card und die 10,00 € für die Jahresgebühr benötigt.
"1","931.0","2720.0","354.0","7.661971830985915","0.22225057821631028","0.0","12.0","3.0","3.0","11","0.0","1.0","1147.6139999999998","1"
% A-ID: stella.10_AUSLEIHE.06_VERLAENGERUNG.01a_Verlaengerung_KannUser
% A: [02]Die Leihfrist kann online über die Funktion <linkToPhrases>http://www.unibz.it/library/opac_account/index.html?LanguageID=DE|Account</linkToPhrases> im OPAC verlängert werden. Das geht allerdings nur, wenn das Buch noch nicht öfter als zweimal verlängert wurde, wenn es nicht vorgemerkt ist, und wenn die Leihfrist noch nicht überschritten ist.
"1","1811.0","32146.0","4264.0","7.537162954279015","0.0","1.0","24.0","17.0","1.3333333333333333","11","0.08333333333333333","0.5","2230.0139999999997","0"
% Q: Ich möchte gerne meine Mails kontrollieren, geht das bei euch?
% A-ID: stella.01_KOMPLEX.02_BEREICHE.12_STW_Email
% A: [04]An den Internet PCs hat man natürlich auch auf E-Mail Zugriff. Studierende können einfach die normalen Computer verwenden.
"1","787.0","9074.0","1229.0","7.377235772357723","0.08052833470270944","0.0","7.0","4.0","1.4","2","0.0","1.0","970.494","1"
% A-ID: stella.10_AUSLEIHE.03_AUSWEIS.24_AdresseAenderung
% A: [02]Alle Änderungen über Benutzerdaten können persönlich, telefonisch oder per E-Mail mitgeteilt werden.
"1","767.0","3622.0","596.0","6.067001675041876","0.09647196412691404","1.0","10.0","8.0","1.1111111111111112","11","0.08333333333333333","0.6666666666666666","945.894","0"
% A-ID: stella.20_COMPANY.CONTACT.EMailAdresse
% A: [03]Unsere E-Mail Adresse lautet library@unibz.it
"1","864.0","4143.0","706.0","5.85997171145686","0.11437254930466399","2.0","18.0","12.0","1.3846153846153846","21","0.09090909090909091","0.3333333333333333","1065.204","0"
% Q: Ich möchte ich Katalog nach Büchern eines bestimmten Verlages suchen!
% A-ID: stella.05_KATALOGRECHERCHE.01_SUCHKRITERIUM.29_Verlage
% A: [04]Im OPAC kann in der erweiterten Suche gezielt nach Büchern aus einzelnen Verlagen gesucht werden. Einfach ein Stichwort eingeben, im Pulldown-Menü auf der linken Seite den Suchschlüssel "Verlag" auswählen und den gewünschten Verlagsnamen eingeben.
"1","175.0","3892.0","578.0","6.721934369602764","0.18315756228428542","0.0","3.0","0.0","3.0","6","0.0","1.0","217.734","1"
% A-ID: stella.06_BUECHER.00_WIE_FINDE_ICH.00_Buch_WieFindeIch
% A: [02]Also für die Suche nach Büchern schlage ich Dir eine Recherche in unserem online Katalog (OPAC) vor. Möchtest Du dazu einige Tipps?
"1","3167.0","91186.0","12348.0","7.38407968256539","0.2986049436193783","1.0","12.0","3.0","3.0","7","0.125","0.5","3897.894","0"
% Q: Ich möchte keine Auskunft, Danke!
% A-ID: stella.03_SERVICE.02_BENUTZUNG.07_Auskunft_UserWillNicht
% A: [01]Na gut. Ich bleib trotzdem hier. Vielleicht gibt es ja später noch eine Frage bei der ich helfen kann.
"1","142.0","470.0","56.0","8.24561403508772","0.0757042454360939","0.0","2.0","0.0","2.0","4","0.0","1.0","177.144","1"
% A-ID: stella.15_HELLOGOODBYE.FAREWELL.Dank
% A: [08]Danke für Deinen Besuch.
"1","138.0","1740.0","212.0","8.169014084507042","0.16393582581613383","1.0","4.0","3.0","1.0","16","0.058823529411764705","0.5","172.22400000000002","0"
% Q: Ich möchte keine Informationen, Danke!
% A-ID: stella.03_SERVICE.02_BENUTZUNG.07_Auskunft_UserWillNicht
% A: [01]Na gut. Ich bleib trotzdem hier. Vielleicht gibt es ja später noch eine Frage bei der ich helfen kann.
"1","142.0","470.0","56.0","8.24561403508772","0.07888270882187177","0.0","2.0","0.0","2.0","4","0.0","1.0","177.144","1"
% A-ID: stella.15_HELLOGOODBYE.FAREWELL.Dank
% A: [02]Auch Dir vielen Dank für das Gespräch!
"1","138.0","1740.0","212.0","8.169014084507042","0.24124591817877786","1.0","4.0","3.0","1.0","16","0.058823529411764705","0.5","172.22400000000002","0"
% Q: Ich möchte meine Master-Thesis öffentlich zugänglich machen!
% A-ID: stella.03_SERVICE.05_DISSERTATION.06_Dissertationen_Verzeichnisse
% A: [03]Alle Laureatsarbeiten sind im OPAC nachgewiesen. Suchst Du elektronische oder gedruckte Arbeiten?
"1","953.0","11049.0","1618.0","6.824583075972822","0.0","0.0","6.0","2.0","2.0","4","0.0","1.0","1174.674","0"
% A-ID: stella.03_SERVICE.05_DISSERTATION.13_STW_Dissertationen
% A: [05]Möchtest Du nach Diplomarbeiten zu einem bestimmten Thema <option>suchen</option>? Oder möchtest Du Informationen zum <option>Upload</option> der Laureatsarbeit?
"1","534.0","8527.0","1296.0","6.574402467232074","0.0","1.0","3.0","0.0","3.0","4","0.2","0.5","659.304","0"
% Q: Ich möchte mich beschweren!
% A-ID: stella.03_SERVICE.06_BESCHWERDE.01_Beschwerde
% A: [02]Ohje, Ärger mit der Unibibliothek? Du kannst es gerne mir erzählen und ich sag es dann den Kollegen. Oder aber Du machst das persönlich. Egal worum es sich handelt - wir kümmern uns darum. Versprochen.
"1","1650.0","9311.0","1307.0","7.118501529051988","0.04282652670176969","0.0","13.0","18.0","0.6842105263157895","4","0.0","1.0","2031.984","1"
% A-ID: stella.03_SERVICE.06_BESCHWERDE.02_Anregung
% A: [05]Wir sind immer offen für Anregungen oder auch Kritik. Entweder gleich jetzt mir sagen, oder persönlich an der Auskunft. Ein E-Mail kannst du natürlich auch schreiben, und zwar an library@unibz.it
"1","225.0","5649.0","675.0","8.356508875739644","0.0","1.0","3.0","0.0","3.0","4","0.2","0.5","279.234","0"
% Q: Ich möchte mich gerne in die Uni-Biblio Brixen einschreiben lassen, wie lange dauert es, die Karte zu machen?
% A-ID: stella.00_FAQS.15_Sitzen_WieLange
% A: [08]Du kannst fast den ganzen Tag sitzenbleiben. Die aktuellen Öffnungszeiten findest Du auf <linkToPhrases>http://www.unibz.it/library/openinghours/index.html?LanguageID=EN|dieser</linkToPhrases> Webseite
"1","680.0","4336.0","721.0","6.0055401662049865","0.03930450637447623","0.0","6.0","0.0","6.0","1","0.0","1.0","838.884","0"
% A-ID: stella.00_FAQS.18_AndereBibliotheken_Empfehlen
% A: [03]Es hängt davon ab, was Du gerne lesen möchtest. Für wissenschaftliche Literatur gibt es noch andere Fachbibliotheken. Oder wenn Du etwa Romane, Ratgeber und ähnliches suchst, gibt es die Öffentlichen Bibliotheken. Möchtest Du einen Überblick?
"1","1782.0","19462.0","2794.0","6.9631484794275496","0.1320742378997491","1.0","19.0","8.0","2.111111111111111","1","0.5","0.75","2194.344","0"
% A-ID: stella.10_AUSLEIHE.03_AUSWEIS.37_Ausweis_WieLange
% A: [07]Es dauert nicht lange, um die Library Card zu machen - in 15 Minuten ist sie normalerweise fertig.
"1","524.0","1654.0","206.0","7.990338164251208","0.30382160780403183","2.0","5.0","2.0","1.6666666666666667","11","0.16666666666666666","0.5","647.004","1"
% A-ID: stella.17_USER.02_GRUPPE.05_User_NichtAkademiker
% A: [09]Bei uns darf jeder im Fundus stöbern. Und jeder der möchte, bekommt auch einen Bibliotheksausweis.
"1","846.0","7671.0","1080.0","7.096207215541166","0.08294989446561317","3.0","7.0","8.0","0.7777777777777778","18","0.15789473684210525","0.25","1043.0639999999999","0"
% Q: Ich möchte mich zum Thema Laureatsarbeiten informieren!
% A-ID: stella.03_SERVICE.05_DISSERTATION.06_Dissertationen_Verzeichnisse
% A: [03]Alle Laureatsarbeiten sind im OPAC nachgewiesen. Suchst Du elektronische oder gedruckte Arbeiten?
"1","953.0","11049.0","1618.0","6.824583075972822","0.0","0.0","6.0","2.0","2.0","4","0.0","1.0","1174.674","0"
% A-ID: stella.03_SERVICE.05_DISSERTATION.13_STW_Dissertationen
% A: [05]Möchtest Du nach Diplomarbeiten zu einem bestimmten Thema <option>suchen</option>? Oder möchtest Du Informationen zum <option>Upload</option> der Laureatsarbeit?
"1","534.0","8527.0","1296.0","6.574402467232074","0.11458611194008912","1.0","3.0","0.0","3.0","4","0.2","0.6666666666666666","659.304","1"
% A-ID: stella.08_THEMEN.01_ALLGEMEIN.00_Thema_WieFindeIch
% A: [08]Okay. Zuerst muss ich wissen, wie tief Du in das Thema hineingehen musst. Willst Du nur einen allgemeinen <option>Überblick</option> - etwa für ein Kurzreferat? Oder tiefgehende <option>Fachliteratur</option> für eine ausführliche Literaturliste - etwa für eine Examensarbeit?
"1","2554.0","70448.0","9541.0","7.38293858729826","0.09032929812499108","2.0","3.0","0.0","3.0","9","0.2","0.3333333333333333","3143.904","0"
% Q: ich möchte über das Internet ausleihen - geht das
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.09a_Buch_WoAusleihen
% A: [04]Die meisten Medien kannst Du selbst direkt vom Regal holen und am Infoschalter ausleihen. Nur wenige ältere Zeitschriften oder spezielle Materialien stehen im Magazin. Die kannst Du aber problemlos am Infoschalter anfordern.
"1","816.0","7548.0","982.0","7.67853509664293","0.11818211543072171","0.0","9.0","6.0","1.2857142857142858","11","0.0","1.0","1006.164","0"
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.06_ONLINE_AUSLEIHE.01a_OnlineAusleihen_Buch
% A: [03]Die Ausleihe funktioniert - noch - nicht online. Du musst schon selbst in die Bibliothek kommen. Ich kann aber Dir zeigen, wie Du Bücher und Zeitschriften der Unibibliothek über den OPAC <option>bestellen</option> oder wie Du über die <option>Fernleihe</option> Bücher und Aufsätze aus anderen Bibliotheken bestellen kannst.
"1","783.0","19688.0","2573.0","7.648795648795649","0.0995612104680029","1.0","13.0","6.0","1.8571428571428572","11","0.08333333333333333","0.5","965.5740000000001","1"
% Q: ich möchte von zu hause aus einige e-Journals anschauen. Wo finde ich sie?
% A-ID: stella.07_ZEITSCHRIFTEN.02_E_ZEITSCHRIFT.00_E_Zeitschrift_WieFindeIch
% A: [09]Die <linkToPhrases>http://libproxy.unibz.it/login?url=http://rzblx1.uni-regensburg.de/ezeit/search.phtml?bibid=UBBZ&amp;colors=7&amp;lang=de|Elektronische Zeitschriftenbibliothek</linkToPhrases> ist der beste Ausgangspunkt für die Suche nach elektronischen Zeitschriften. Du kannst hier gezielt nach einzelnen Zeitschriften recherchieren oder Dir einen Überblick nach Fachgebieten anzeigen lassen. Und alle elektronischen Zeitschriften, für die die Universitätsbibliothek einen Volltextzugriff hat, sind hier enthalten.
"1","591.0","11207.0","1617.0","6.926452410383189","0.039529018708631396","0.0","6.0","1.0","3.0","8","0.0","1.0","729.414","1"
% A-ID: stella.07_ZEITSCHRIFTEN.03_ZEITSCHRIFT.00_ZEITSCHRIFT_WIEFINDEICH.00_Zeitschrift_WieFindeIch
% A: [02]Unsere gedruckten Fachzeitschriften findest Du in der Bibliothek - in Brixen im Erdgeschoß und in Bozen bei den jeweiligen Fachbereichen. Soll ich Dir erklären, wie Du ganz einfach die Zeitschriften im OPAC finden kannst?
"1","1113.0","16252.0","2235.0","7.268336314847943","0.08293852469893316","1.0","9.0","3.0","2.25","8","0.1111111111111111","0.75","1371.474","0"
% A-ID: stella.19_AGENT.HOMESTORY.AGE.AgentAlter
% A: [03]Ich bin noch nicht so alt. Und der Vorteil eines virtuellen Wesens ist ja, dass es nicht altern muss!
"1","1143.0","3462.0","559.0","6.182142857142857","0.05340295717459952","2.0","19.0","19.0","0.95","20","0.09523809523809523","0.5","1408.3739999999998","0"
% A-ID: stella.19_AGENT.HOMESTORY.CONTACT.AgentWohnort
% A: [03]Ich wohne hier auf den Webseiten der Bibliothek.
"1","997.0","3823.0","604.0","6.31900826446281","0.06957701702051132","3.0","7.0","11.0","0.5833333333333334","20","0.14285714285714285","0.25","1228.7939999999999","0"
% Q: ich möchte was von einer anderen Bibliothek bestellen
% A-ID: stella.11_FERNLEIHE.01_ALLGEMEIN.08_Literaturbestellung
% A: [01]Zur Bestellung musst Du nur das Online-Formular ausfüllen, das sich nach Eingabe Deiner Library Nummer und Deines Bibliothekspasswort öffnet. Danach füllst Du die Felder, die mit einem * gekennzeichnet aus und schickst die Bestellung ab. Und noch ein Tipp ...
"1","732.0","14637.0","1791.0","8.16796875","0.0","0.0","8.0","4.0","1.6","12","0.0","1.0","902.844","1"
% A-ID: stella.11_FERNLEIHE.01_ALLGEMEIN.27a_STW_Auslandsfernleihe
% A: [04]Mit unserem Fernleihedienst kannst Du Dir Bücher oder Artikel, die es in keiner Bibliothek in Südtirol gibt, zu bestellen. Und zwar aus der ganzen Welt. Soll ich Dir erklären, wie das funktioniert?
"1","1281.0","16702.0","2176.0","7.672025723472669","0.2626411518588953","1.0","23.0","9.0","2.3","12","0.07692307692307693","0.5","1578.1139999999998","0"
% Q: Ich möchte wissen, ob die DVD, die ich vorgemerkt habe, nun bereit steht. Kann ich das in meinem Account irgendwie sehen?
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.10a_Buch_WieLangeWarten
% A: [09]Wenn der gewünschte Titel am Regal steht, kannst Du ihn gleich selbst mitnehmen. Wenn Du ein Buch von Brixen nach Bozen oder umgekehrt bestellst, dann ist es normalerweise innerhalb von zwei Tagen dort. Wenn Du Bücher nach Bruneck oder Schlanders bestellst kann es etwas länger dauern. Du bekommst dann auch eine Benachrichtigung von uns.
"1","2669.0","45287.0","6042.0","7.494125434386894","0.07004172388491323","0.0","27.0","29.0","0.9","11","0.0","1.0","3285.354","0"
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.01_BUCH.19_Buch_Wie_Bestellen
% A: [02]Wenn Du Dir im OPAC ein Medium an einen anderen Bibliotheksstandort schicken lassen willst, oder es gerade entliehen ist, dann klick einfach auf den blauen Pfeil auf dem ORDER steht, gib Deine Library Nummer und Dein Passwort ein und wähle den Abholort. Noch zweimal bestätigen und das war es dann. Wenn das Bestellte da ist, melden wir uns.
"1","4131.0","44825.0","6465.0","6.932415712960099","0.07438949796775675","1.0","21.0","28.0","0.7241379310344828","11","0.08333333333333333","0.75","5083.6140000000005","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.01a_Benutzerdata_WoFinden
% A: [04]Auf die Benutzerdaten kann man über den OPAC zugreifen. Mit einem Klick auf den Punkt Account am oberen rechten Bildschirmrand kannst Du in dein Konto einsteigen. Dazu musst Du nur Deine Library Nummer und Dein Bibliothekspasswort eingeben.
"1","309.0","15279.0","2178.0","7.011932078935291","0.11171273185695345","2.0","6.0","0.0","6.0","11","0.16666666666666666","0.5","382.554","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.03_STW_Benutzerdata
% A: [07]Jeder kann über den Button "Account" im OPAC auf das eigene Bibliothekskonto zugreifen. Dort bekommt man eine Auflistung aller entliehenen und vorgemerkten Bücher; sieht, ob Gebühren angefallen sind und kann Leihfristen verlängern.
"1","771.0","4824.0","682.0","7.062957540263543","0.19005553880879142","3.0","5.0","7.0","0.625","11","0.25","0.25","950.8140000000001","0"
% Q: ich möchte wissen, ob irgendwelche gebühren auf meinem Konto sind
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.01a_Benutzerdata_WoFinden
% A: [04]Auf die Benutzerdaten kann man über den OPAC zugreifen. Mit einem Klick auf den Punkt Account am oberen rechten Bildschirmrand kannst Du in dein Konto einsteigen. Dazu musst Du nur Deine Library Nummer und Dein Bibliothekspasswort eingeben.
"1","309.0","15279.0","2178.0","7.011932078935291","0.1080649486126804","0.0","6.0","0.0","6.0","11","0.0","1.0","382.554","0"
% A-ID: stella.10_AUSLEIHE.10_BENUTZERDATA.03_STW_Benutzerdata
% A: [07]Jeder kann über den Button "Account" im OPAC auf das eigene Bibliothekskonto zugreifen. Dort bekommt man eine Auflistung aller entliehenen und vorgemerkten Bücher; sieht, ob Gebühren angefallen sind und kann Leihfristen verlängern.
"1","771.0","4824.0","682.0","7.062957540263543","0.20458672663493896","1.0","5.0","7.0","0.625","11","0.08333333333333333","0.75","950.8140000000001","0"
% A-ID: stella.10_AUSLEIHE.11_GEBUEHREN.04_STW_Kontogebuehren
% A: [02]Wenn Du sehen möchtest, ob Gebühren auf Deinem Konto angefallen sind, dann öffne den OPAC und wähle den Menüpunkt "Account" aus. Dort musst Du Dich mit Deiner Library Nummer und Deinem Bibliothekspasswort anmelden.
"1","69.0","372.0","42.0","8.651162790697674","0.27896377342618944","2.0","0.0","0.0","0.0","11","0.16666666666666666","0.5","87.354","1"
% A-ID: stella.10_AUSLEIHE.11_GEBUEHREN.09_STW_Gebuehren
% A: [05]Das wären die wichtigsten Gebühren: Mahngebühren: 2,50 € pro Medium und Woche; jährliche Gebühr für eine Library Card: 10,00 €; Fernleihe für externe Kunden: Buch 2,50 € und Zeitschriftenaufsatz ab 5,00 €. Eine detaillierte Auflistung gibt es in der <option>Gebührenordnung</option>.
"1","244.0","1369.0","165.0","8.24698795180723","0.07244393305662043","3.0","3.0","0.0","3.0","11","0.25","0.25","302.604","0"
% Q: ich möchte wissen, was der begriff Abstract bedeutet
% A-ID: stella.04_RECHERCHE.01_WIE_FINDE_ICH.10_Etwas
% A: [05]Also bevor ich Dir weiterhelfen kann, musst Du mir eine Frage beantworten. Wonach suchst Du denn genau? Nach einem Buch, einer Zeitschrift, einem Aufsatz oder generell etwas zu einem Thema? Oder?
"1","2021.0","32872.0","4403.0","7.464123524069028","0.04990166378455705","0.0","4.0","5.0","0.6666666666666666","5","0.0","1.0","2488.314","0"
% A-ID: stella.09_ARTIKEL.02_ABSTRACT.01_Abstract_WasIst
% A: [04]In vielen <option>Fachdatenbanken</option> gibt es kurze Zusammenfassungen des Inhalts eines Artikels oder Buches. Das sind die Abstracts. Am Abstract kann man oft erkennen, ob ein Artikel überhaupt interessant ist.
"1","345.0","16053.0","2325.0","6.901547721410147","0.17789774278083256","1.0","3.0","6.0","0.42857142857142855","10","0.09090909090909091","0.5","426.83399999999995","1"
% Q: ich möchte Zeitschriften reservieren. Muss ich das bezahlen?
% A-ID: stella.10_AUSLEIHE.01_BESTELLEN.03_ZEITSCHRIFT.02_Zeitschrift_WieAusgabe
% A: [04]Einzelne Zeitschriftenhefte oder auch die gebundenen Jahrgänge kann man wie Bücher vormerken oder sich mit dem Kurier schicken lassen. Soll ich Dir erklären, wie das funktioniert?
"1","472.0","6169.0","806.0","7.644361833952912","0.11388601717793251","0.0","7.0","4.0","1.4","11","0.0","1.0","583.044","0"
% A-ID: stella.10_AUSLEIHE.02_VORAUSSETZUNGEN.03a_Buchbestellung_WasKostet
% A: [03]Das Ausleihen und Vormerken von Büchern kostet nichts. Externe Benutzer müssen nur für die Library Card etwas bezahlen. Und zwar 10,00 € für 12 Monate.
"1","1111.0","12031.0","1812.0","6.6359624931053505","0.12261115117408795","1.0","18.0","6.0","2.5714285714285716","11","0.08333333333333333","0.5","1369.014","1"
% Q: ich muss etwas in Farbe kopieren. Wo ist das möglich?
% A-ID: stella.01_KOMPLEX.02_BEREICHE.14_STW_Farbkopierer
% A: [10]Einen Farbkopierer gibt es leider nicht.
"1","175.0","2550.0","364.0","6.986301369863014","0.006678462998769809","0.0","4.0","1.0","2.0","2","0.0","1.0","217.734","1"
% A-ID: stella.07_ZEITSCHRIFTEN.04_ZEITUNG.04_Zeitung_AusKopieren
% A: [01]Das ist überhaupt kein Problem. Du musst aber eine Kopiermaschine in der Bibliothek verwenden, da die Tages- und Wochenzeitungen nicht ausleihbar sind.
"1","485.0","7077.0","762.0","9.275229357798166","0.08173569235318558","1.0","2.0","8.0","0.2222222222222222","8","0.1111111111111111","0.5","599.034","0"
% Q: Ich muss jetzt mal ein bisschen Kritik loswerden!
